NU_INSCRICAO,NU_NOTA_MT
b75727e7f8339da2534837df6a3b87cd893a3d64,423.697
6b1f9719f4ec4a7fe616add935a05001a7983f42,-7.384
0eff15ac43d91b47031322ec09d1928648889074,-21.806
6c998fe9d20676974cfbba5238729817364b81ff,445.532
3f3b28575c4adf02995f473f9fc96af185ea0ba3,407.401
d38116748548c8418737030c6992ac5adba46824,4.679
265d92fad8f1fb1fa037020828dd8b4b90d8fb54,-13.154
5a9807c656339abe3e250fa7a6da78a597db03c2,486.908
fbfbea6fd499c91e414273325f39473a8660d3cb,494.987
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,426.106
e39ee7214eb0de339889086bbcc3fb9c27635e88,396.156
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,518.199
6a48260a4426d3440055e722abdf3904f72dbe71,460.533
6d4020e289006dd2b3882a9535f648cc7733654b,625.73
6959680884f838fa666cef4dcaf6f38c68015a75,451.956
f10048cb12482c95e2bff728bb8b092c6de58185,487.102
d796f6502dc1f95c3ebc306980fcb0f7c8976d08,3.284
c38df26822878ec8aec4e990a7dce9fbe3b31c15,481.985
82918decf898ff34c3fb8f74dcc741d89f2e887a,430.415
0950ced524718e7354726002cce923bfd5768972,457.717
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,486.93
915381e62e7a246910a872eb342807407e71317a,562.481
774ac976cedb112ac8fb15af96fda500a5f027c1,435.337
339c2ad1c2f8bb87c25560267bcdbd010cff4960,415.742
7aaf4058b49b53fab1e8d023936c86a532346dd5,466.384
a181c0c7546bc7c4907131706417c491da1a52cd,598.649
a3686e592fcfaebf248e5ca8da561a4d782628a4,640.614
b0f54de8605b95594f5079f8e93b398af2f52672,552.5
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,423.668
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,431.532
907714f121753b20e7883aec3930d22aabd236cc,454.754
5a74fe1978357687517961c52b82afca941dce50,618.386
8a39871edda4a46bc8e6cb84577272e46a0fcbf0,-16.563
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,465.199
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,479.49
324635b44d011557eb21ee5b340fed5ab4b3b746,-6.707
03d53fc3a9770da7b0844e78e47a52e798c04ce8,496.645
f41128cb1056d63399675c16c8286d7210150017,451.613
d2f05e8ae57d1364d32809b7d713e04fa63de853,451.084
b96efbc24ac4066ae3936c2ddafe78ed418871e9,407.525
f211201a052f4fb68ecfe589742e0f861a7d12c9,0.342
c17df484ad2be926ed982b4d3f0dd01fd9d14287,-10.083
abae954c927448239a5e6436078f418a979b0aad,502.568
5b4829988c8d90c7c5245a0137eef128c18d8102,495.353
756688c3fedf01c54dea31e8409a94b7a3c04694,533.139
5c6d68c86391642fad3e57fca4ea7ebb43905d8c,474.074
5a47da2bdb9902b5e0c5170724a62e575943a2eb,-4.137
ace6be51908a3fe879847f98f5174cea72a01cdf,391.48
e88db80e80a0b432135c243486ae3edf9d8b16db,467.312
1e4d591ebfc8481e37049c05039906688a8b207c,-5.964
082c3d2ba280f6190e82793d850c788800c0e9ae,609.008
8524fd62bdb022c65d047b3ac586b5c17e34953f,557.732
60a878ea3142bd01a53b2579de0d62b4bdc08a61,-19.484
c26a3a389b250f62571cd7f3a79f77bc2a793ca2,-4.823
3aaebc7226b6732c5d9da3b3bd0e5c070f51c364,2.389
373ca1fc5bf8337992bc0925826893086f53c894,-4.271
3fe9446652f81c99b93ef1bf102f1022e5439fc8,500.657
5025f4cf3239ae289ea95d959d62ee58d03d11cc,-1.326
14ce0c624edc795fae639018735ade1be0211e59,439.382
549788486cf78528c47ede31d8526421baf3295a,445.51
9bed94403b260ef0410b3f7f5732d16d7e6d215f,610.567
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,451.12
6c517b7d64cde5d41ae87592cb14dd2fe3168465,460.84
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,550.86
087b7c6ce44a6d5bc15db6b56c44a0fcd70d3301,-14.208
a9249aa7951ddea050cc01b89a12ee5db95f38f1,481.099
d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,400.407
ae2a2a8dcda0021aef12d049fb8b20aca62b2e64,-2.774
000d12a79ec47849650d1b3253771ceac2386a24,468.489
30ca5c0a46408cb80add6abba4bc584805d2a6cc,9.357
7962b1612394969713c1320f6cb9ccb57b9e39f1,0.463
50af85c0e1364b91cdcb1651a01a022ac37142e9,419.913
57d912b7e1b976da98b60b6cd39723d9836410c4,-22.801
c6725f9c8ca6ff205288b39bd9980c9116607361,397.77
d42bc2942d9fa885151569ba45e2baf7ab81943c,442.17
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,457.036
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,516.218
c31768cbf82f74f0b40f126b024616db6164c987,-13.894
6e90222b6581d0d09dcf64970c6b893313b104df,6.215
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,425.118
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,487.949
22b66aad9fce2e642b0daf373bab9329d8433e00,481.025
515254aa0cda3ba546f1bbaaeb03c9866545c80b,3.399
842d4d3c76f1453c70288aede73484c67eb1553b,-22.756
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,498.25
67341946aabfa0202d353c228185b2fbc8954af6,-5.659
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,504.347
d77778d2671fee817e7486231e426d1bfc84b9fe,-46.624
03e6acb3a98cc51d6e56058043e291621582d9ab,444.924
b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,472.836
3b916015be7620e743e7be28af5992464f15fbce,10.136
015967617bb96a4bc84e4260886c823440005e70,514.858
8e807a4ef3199219e9b58c4cec2b23dc59eb1765,8.194
647ebe14005592face7077d248e95dc47d912b2a,429.156
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,630.972
ebcbc09552a7ba9a6e016861a635873387062ee9,470.352
27e16393da6359424708a050f66c875419a1fb31,410.447
ee802970bc71823875a11b790d98a34c6601e35f,484.17
0994d734348a713857c9ad60cf62d7e1f48fd020,51.391
1e5a67c643812488ea9602e633394178ea213c9d,0.343
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,427.716
e5a719da84b172bade27c1f61389cc74460cc4da,489.655
10208b09bb9aac5776f0092d08807b4a93150d0d,437.396
4fe9b8abaf99cc5485fd9a196235166fbac553b6,456.483
7d12a3dcba309255f5e841bd9ed885f2195466bb,448.802
1d99cb01ecdaad2f21bb9538a57ac91823744125,544.259
21430beaab74c0a3604019b6489b9924f5e9430e,-8.67
dfc8df62be48b4b815e6fd18a3d9823259c35858,426.733
9f9a7c80e345d490250c4849330b45383a86f144,536.251
830a84bcfe5c2926f032e0cf1fe35e5578136c12,472.135
01a08f233725c5ded68d4802becc4d774d532994,589.884
ce9661cdf3717ffd29762479966d8ec7fd7f3ef3,8.223
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,430.158
71cdb624ebc254e4b311d3d9d4e01d065b635937,-19.96
7d778b7515045a7727f184e072593b861a5cdd3b,440.417
8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,442.61
9ae4da56a8db81af0caf990ae6fdb45e58601fb4,398.542
0316f67e6e3ba4412fcc20519793e2e80ad234b1,433.822
7445f90d807cb216b27ef662dcda107e59ef9ef4,490.69
7d5816ced6de8b7762dceb869f14673dfa0665e1,483.052
6830fd333d1fad4de7b3e17bb0be381413a4f55d,415.287
5107a030c384be7852cc120d7e509e46680b942f,566.307
8f71bd9e927f9eb966b110496452521a980cc991,539.463
c8c69090f2dd96c0d9e010f40c0daee65e4a2eff,34.566
f023a967d599c0b13c9668b23c15d0150edad2dd,516.214
1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,445.566
a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,496.261
dc92aaa76343666c1ec20cc41c875e864e2d6ad4,479.346
67e4d2195af1d4908c534532a337a853f0b3eba5,617.577
c342332aff44b9e7bf5307cd6b05f9e6e8b9d381,-16.844
1d54cca6dd5469a3d8096674fbfd706fba17d465,420.853
837285635890d35f81a26bc0c0febd72eaf0795f,583.075
8ad3a60ebb0954eacd738160cc918eec97ffa72c,-6.53
c7bdce315a393a36f6564cf267a2fb1784cb67a6,450.724
be725ab1c9a7ebcb64ca2208556f135c601c0795,463.507
ed8ce7dee22364ecbb285c051a07a329af3bf2f9,-1.943
a3c5a105c7a5a09abdd71798ff0aa3fb9230bd5d,488.759
79aa7cbe62675b628e65ca0e42ef14e4bcd254e4,453.817
6939ee2ff992ac6b7443a9cff18f25eeafe6b67a,543.113
6cb6d0fb483677807fa4709359282dda53262fe4,398.754
91063e48f730917c0d9db5e5268073e1fc0ef9c1,558.767
9c918fd6377dddb0271432f900f514e52f81cd5b,527.468
cdc98a05234e974ca0909162e91edd4f9bd6fbeb,392.737
bf511794d4d8b367c128620940d0b4b62e5d658c,-2.527
bdc86b3f02e4ea6f4e90f2a9b383caa5455c8ac5,567.16
412fa38ea36b5152ec84b7c7a020032457f3150b,433.164
fb0c47dcfdd4581f1ce0c490d7a2369c46924812,24.906
d5895469abcad00eb7d0f105337d5533e361e974,420.583
8105db3c04edad0291511a2b1ffd770b70fc1cca,15.166
2cbf4f5a96fb7d8a65195e1d1814f570a1a00cc6,446.44
986e7e466d5bcd7b60e53202ae0897882f0429e0,65.549
5fe14677f2d5ef12633fdfed5ea1c9cee1a6ddac,430.0
cf629245725023868700f1a68cca06d9f7098dfd,412.665
31e023624cb43e5ebb66cbd6339598bd05c3887b,463.484
a8535ee418f45e5a0ab8e267307b78bdcb43ca1a,438.68
d30b679ffca5529a1dc7444a7b3852fa6d3c1401,412.264
b1cf35d19533e7ba0e50791368bb5ab2972bc81e,545.044
d1c4eeb8e74e34a8789027bc4c3dea1a9ff0cd09,-11.288
2e39451bb046c299c68082b806a800d0301eecac,8.207
6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,500.295
b75b5d8968fc9fbe0150535f12e2415704e786ab,513.431
fc129f6792f5f0d1b00f717092200f8b79ac08b8,514.348
61591e4809bbfebc15f6520e549334e1fc6e0d13,521.281
f67d16907bcc569f5137ff8f910b39fb9efd417f,19.959
f6ab21c4f68401fe4558a3a48bd2771f24fa9642,500.656
c0ed7fb489c2db6ccadf133c91ccdd3983e2a7e8,457.909
c5895aab03f78d4b0c551da300b346e7ede75657,456.775
c3f6b6380cd431c3456ced6e608b0ada8f5eb073,-7.571
9b84ffadd0d280c6fcfb20d90c3b1fcf12b9518d,-9.219
6f5db3614bd589c10913583b86cf2b25972eb18e,-13.362
2b712ad81d12c791b5879d51c9fe8dce2a6c7684,-12.111
0bb4093f9529afbc738b6d0e7c3253b7949c7ec3,-5.351
d27c9db60d09e5a5613768c6fc86e004791982c9,574.655
c363bec718e45cd6bf8cba599cc3990d77f95c22,783.05
50a0e7183e16dff0f02b57b87cab72d20733eb95,457.45
50b5ce6daae798b2a20bdfb1b7ae714193948e62,424.831
580169d1f82af2f7df48bdb202bc29b4de0827c2,498.797
7ac77f141176ae51ead0625a8f9fe97659b77c76,3.761
dca3ec92b9e43385e29721fc0d1055477650c917,480.858
6c7f3ec08e0402c3670f56a9b8ce619c39010560,537.535
1513ad16109a8979d1ddc02c5cfd58dfcc683b9b,422.974
5fc3957e5a6c497578d3bb27f5f375f50b2c55f0,487.135
aec2c57d63fe56cfac41950ca4c934cc3759390f,464.529
f2f663aeb034de09a91210779cdbc4c612285ec3,586.847
5f93400386d57b6db8c6a61f200ca9aa6b6c831c,513.257
a62682d38e5fdcde960762f9a939f5a6af89c8e3,406.774
6bfaa9604ff9a85222311c1218fa25770202f6ce,439.849
baf4a7108d45405b3534a38d5429d88941445dac,681.905
b2b3409307137dbb8208e071880baaeab7ec17e0,545.042
78dd4bb66bba39f81056c5c3575ea3f598e85e08,488.406
bd328531283255d75aed0e5d52211ad1eb67246a,438.206
8003642991caa3741b8b8214fa7cca6c1820db86,449.505
8e4ba04b76a718603efb41284d8b1db4600bbceb,416.296
17e826209db27c2e13c1b42364afb66391c3db1e,437.119
fad802fa30b02c02621a21979e3f570baf740f47,554.784
85b310c475c909288c20c88878aebd61e06e642d,428.479
47a9b7e5ce0334e224ba751013cb77accc89dd5c,451.948
1de131f79011c4ed27f5f68fe2ad206d39454982,465.764
da6935938e6a458f051d43c1f892f9a2ed6ea21c,2.365
a53adad378d7d969968a98adb888aed6ab7fd7ed,550.957
96e7bb469a4e9af18ba8d58089dc61e852dc9891,10.355
1a242be3387cf3bd1c90a62db737b14079c2823e,440.213
df98e83472e030a418ae07c349445690a3ed0e30,470.085
fdb216366e61ba4e93153f2f65497f31519f7c0d,-14.707
86e731066e351670ae094b59499e413dbfb404c3,472.115
f26ba5b7cab5ab24e42a0b23be864246f0cfa86f,4.226
85635f7bc28c2a6cef26da5a20bf1c80ccc4f9b5,683.538
8a71293765196e4ffdb21725bd389f75444e8170,519.181
48f0087a3b025969acdf9e28c651f04a3ca09692,451.153
aab81fc17850ec76ffb65aa8792a1e69fa99e183,455.689
6f674fa996f6a83a4bc9b1d38bfda122dbf55faf,1.965
e1a2fa92a4bf0ea2c2f658da9ef93a64b2343a98,464.68
aa16753095f6daa571b81c337c55b1d8a9079a21,-4.629
6c860c84d8a790be80fe0e8c6dd440015db115d4,484.826
724853d5dda1997b6d26922d3a1e33c99fd64535,451.477
faa4a182b09cc7f407f65f909a43cb343da70888,443.489
f0cfc2d4dca1422af725591243e07b69205b2275,16.009
4decd3fc04eefeca56eb4dd2f7b88e755b3d7bdc,425.417
6205cbd37ede676b43b165500dd0b3d1db931830,12.347
7554a17cb5fe0ee2acae424d6194396cb033cbca,446.707
71f3c3c97ee96f05073467be9c95b28c4ad16046,6.047
741207dbac179e78eca28c705ef42e71f97b9a8a,494.346
b3745024b7fa89bbf4e246f75fcb23e1f42c16fb,619.154
025e7aa64f3ef7d10dc76146dd54d8b550f20ed7,-15.726
da5d510d9727735a5a7d71717b545d190394a796,1.339
e9126073b194b5e4267ad32e88eadf349366ad9c,14.613
176b644723792e234683c3e6f4662e2c1429efad,-11.549
8684787d41f09ef1edbc107fb842d639885683d0,413.624
8da02c47553b54326a94e06aee21766d1e011f83,-0.096
a676b8e3dd80f852ba847370fe26c1fd7cb6ba62,549.556
a885c6414c26d4d629e03aed0474afc2f7c65290,472.839
f49f22bbb86d432834998272529a13f15c6730dc,505.262
d544326f8af83fa4069d6d56482b05b23a30fd1d,553.223
04da8607bc8818c7326abd5c0db036d35caf9b2b,429.932
135edbe9a301953a3bd1014bd2e4dc84c591356f,391.438
8ffb48c862f46ee768fc30fa5fd40f5611af9396,-24.492
49dd19ce61d644f1d822e223f692fd26203d288a,518.633
e6375694613198f8db0720d7a8a04d8263116116,662.924
061ff1e6d897f2f8dc6cfabe7353a534b9394b9d,486.798
4723ae34d56d7f758594c7c0c60bbfe2bbcd46d0,421.972
535636c1160aa647a3d7e68572558f530b844417,559.494
50e427449649dcf6ebe936aa3025313caf572fba,624.387
90dfb713cc19fb1ca6bc6e088986965037e1933a,498.967
4b2b45e63a9d63a5f26ce7d20bbe3fbaed537633,567.89
840a9b301744b111309aa45d4be26a1f6d3a171b,-17.05
d3c59f7d6e29f71ea397845155562f9a3a3eb2a4,32.704
9463701727df93d2f445459b071768a54f6ad9ad,487.757
32e3ae3ba0c7e0ee9900b2f3ba9c4f6cec9d0a04,12.405
41e3361f6f611e04e4c48f18a58e82226f7e1601,13.542
a90bce36511499b7fa139474cefee24febb8c257,413.212
8298e89f71c60462bb6195411609712279447164,460.826
515ac06f939efc95ad2d977642d02dfbd4f3d7b8,547.055
48197c6d454dc6baa5cd06dd2ad76595b250805e,429.79
e7b568494fdbe6dc34c7315ede2b5b2b67666eab,10.504
52172c7d59e51c7eb56a048fd17d3d9edcf21aa9,-27.643
b31b0678830844513c58fb9b2383bcfec1cb5b61,10.96
958fa07c668f2316a7c1b7aa485d5dd374a3e257,2.623
e29ee102b715ad1ebfacf8283252e05b1ebb9b77,429.86
a35a0f18027b28b8bb8c084b6b90feaad9199790,432.664
b7109998b806bd3870c7c31ae1629d38a87f0ed6,577.121
b6e7cbae08d60ff17134a86a65e51b8bd88bf9d1,-7.258
ab42edf83ff642d7f67d04c34133e71efd957925,-28.517
2906a09bb43da5e4eda2de256e3a34e066ca095e,562.919
fd79f04bf92c6270f1035be4c92959aa08fef4f3,483.061
ab73810bdc3e819c4bcea28103c55ac80ea30c03,465.829
a4836905c06f98462930a1697c72d4be5e87ae8b,606.107
cb448066ba19c1f7cbc22d4311fee7ae702424a7,549.742
a51d3eea9ca53a7ca0531d6a2e2d6480db8634c9,-9.785
9de009d0670ccb1c6a21327cf63a068faed2c0b9,410.45
06686903983e92f90992ce35eafd48c03fc9a603,-3.795
d541ce675ce09186d6a6a3a9c7226c9653118926,14.035
bc418bac28a39cf5cd1fcfcdb8d602bafe8afa59,438.725
da7885599ac3e75dc61291a5b5cbfd3052e031b3,443.095
05805ad5d00b5629bd5ef803a4131ebe106108fb,546.324
542e93cb0b06bdfcded806a4d6685105ff152cbb,458.248
11c8a63f14d5f0186240eac53bc379837a3f779b,468.591
b68d3f91478cfca8343e864a1f75e66d845d73bf,438.204
b03903c9474730a56a341ae98dcf0b542b5554fa,467.941
063dd8048c113c011a149c9d954fa3536fa72a28,432.731
80ebcab6d61c93a33737d445d07dca3e0c9dd17d,440.221
52b854afb52256da49125f35c7592f9c44e39e04,466.063
a13f88a8dd456a4d70d23616d00c436fd8496d5a,510.946
44344aeb69a1ecea09494dfa5461f7f0bc253ba8,-12.393
6652bbcd35ffb469ade112ab6699180f1f75c3b1,495.994
1ebcab2ab74926bbad5abdbdb6704fe436735539,485.131
4a2c33c7b834f6d028a554d0e117441e036c3e08,458.895
f3dcaa2e9564f6c3e80952e0c8dd4a29451c1db1,-11.087
d77b9e5d6412d96219307558913df470c6f3c8c4,1.615
ff66c579488371b92cf83705b37228455ecd7d77,512.299
b3a8c2bdbe1ed70afb184869227878e1d88a3b9e,438.037
4235879bee0e90b9e8f23533413979ca69e3b4a9,-15.671
a361501d95aa685fac08b24c84d967dc7f1b19f3,445.856
4454433a9e3b8271e0f3e2c10cb45366bbe8e24f,462.531
9c7a6ed4833a637c7a2a3b2189f12974bbcc320c,428.032
2f7ef63e51d6063d9df50b4ee8e69397996571bf,482.311
75325ae04f42fc9c6840bbe1c1fe8277641b90d5,603.082
1a3f885c6bc5f04e7b1368dedc9af938f08eff61,514.442
c825a533c22276cc002a5307773b6a7d65b0b299,438.083
6f3c39ad7d70a21397b82f781d22b15c0eb19756,489.769
bba2abb7a33f501d3b8326d9a69737bd02ab327c,415.492
a21aeeee268e65e87da6a9c7374da2e00c1c9e75,497.863
48d5c5f24f19bd1d66c0b3d65dc2793d7bbadac9,525.073
0183cc20201ec4f5d02a06b45d4b8039c345a226,560.534
2fcce2b000bb95dbad100d6df09434ddbf309aa5,438.667
53444252a5d364964232f9e5bfd90ff81adb72b5,8.303
34157a39027b58311f318743e4e81254e29f9cce,421.891
6d41a385fc1d420b929a7cd7c19be02266c97842,582.167
043e17dd613f36021a033a8482acdd46c88b4d07,456.925
850780e64534861d103ca528d9f83d2efd6e5340,587.541
a6f4db664624af37f3d8b6a1d5014df41ddc8e51,434.536
d910ef9a3468ebef60259d87631d110296eb4cc7,7.966
11296d3eea5c027bb6fe0811c46942a40c33fe93,485.861
357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,487.189
3755a5ec829fa0547656bda8ad7e14aff33c96c0,476.76
0b7c51f09e4837cadd08d8512913ba7f52010a5e,496.692
5918112257b870c6a42121ac46ba4204102e75ff,425.91
eeaf1b97a497f1601f38342896b287a55b92267b,367.844
e8a0cedbaebb2dd19dd21ed97dbc2379c4b7d13b,395.666
e5bc935b1404453a59dd8f38aaf737cd4147bd43,8.996
bb88ac36b666abc27de374d89bc8c931c62a4f6a,471.015
6aa29d2b50d16a4146a1a1b2093d193e8bfd02bd,674.103
fb025ab7883b591f57c6a8456d85863c698828db,456.032
267e71d54051ad9b76400827792edf2ee231bcf2,-9.951
e46edb76447ae79b130d5ec0d9d3ed934e028e53,432.905
db3f63a8488a1f5d4f90a2c4008c5063b2fcce78,434.525
893e8d11c1a9948d670bbda48f19746f1fcf0dbf,406.724
19caac57906f2bf76cf567b4e524f363ed98b141,-1.764
e2456e51273031388852cec951d331cecc4dc26b,409.99
44fa30cce6ecc4b9314ec5768b0b371c9717e407,423.331
315142df8a45d85b5fcf0f8d54acb0f426f29660,417.435
3b7a6b21c4c3e725ebf18a0e0cb24c7b927fb1c0,-10.121
9fa43299443365013b30eab002703b39936d010c,-16.602
03cab21764d591a6e4139bfd916ec78a3d3d2901,9.57
4e78bb4060d2a5144782ebf3d740ee6d1af849ef,518.649
7432783cd671da82c33d425bce33214eaba6bd10,409.714
41c4c06a30e156dcb154c8384b41eeeb78dd5bdd,457.838
33c7a36dfa2e02a8de05012f9f21e339ab4c115d,509.666
1356f08e2a9640756510347515ee56b39a3da104,437.177
07138a42aef5e92c83425c0d6801c8f0d42f598f,491.147
014eedb74e072451723d302444204e119e02ff68,-0.632
87c1317ba598b7961ab358f4e957165be8a8ed0b,494.514
9368c49c99b49075a1094efd7d727357ab0cdac1,-4.625
964e5231f3726b65b2ee6be9dab3ab4d7fd67999,514.708
15d811e8440d558502b346d45cf65d3ddf47daa8,465.038
7e04ea623d05274165ac80eddae98d956cd1483f,603.648
add2104cdc956fcdc1679df5370a84fb01804055,-15.054
e276cc10b4c84f46f8b0119423decfd6e877be51,388.613
f0b438ae03abeec74f8cb475f4a68f1f9d7b8268,-2.147
2b1405ae01d4f56763885bc3ed3be680f2d880e7,-8.321
2f7e817e25384d7a7bf8b9672eee9185745f65d6,462.965
97086b1dd587a233ff52fe4dd6df8168f6a1df04,477.532
b08e7791ed1e566d577bc75822b967ae97f0ab4b,459.667
c9c74bfabea0f3fa2b036a2d7cd1dfbfd4f64da1,5.391
17ec16b618d825d0f5ea6dcd84ba567623bd248e,471.672
cbd7f05231992a71cd55fc9cb716a3a670603dc8,-12.412
c7d9d015ca0bfd785170ddf0124b3cfbd4cc4995,3.573
8b3c1a320a77bd3a7a75e29409d33b37ab57eaec,463.942
66b3fce0aa91ac21ed374f89be771497c30c9c2d,0.794
b74fa1d7ed3e8cc0c74aae5393a0dcbeaccd18bb,482.341
49b50ba282dbe5d3312b9379ba39324845136eda,380.065
5c8590465b6b709e3334bdf9046a33cfecd34efa,553.363
8024767f1c6f27fc233dcf5ef886d10ee43e0a9e,0.552
ea819d508eb30c20e1f4d14927da1cb92926ea1f,410.05
82731b247c34ae870c54ef896c8cb6136dd73e4a,-17.187
edbd98c2275dc5ea15a988e19993c9363766ccad,446.657
76fc7e0a5b91aa25cbae723c0f426c673fc8f0ec,-3.362
293dcd461cf559d6da43345ed4e10687095fb4fe,500.378
6ddd8720a52f8f31bf281c525a98fcb25e6cf222,606.226
2f92fa475182d8418649848e4f603a439dc583c0,477.711
bc7bc0e5556f2e76df35daec892738c21638cc21,-5.34
0e792987cf41785d8d3e5b2b754c634a6e5800e1,514.228
4c11c516633f6fdd0c2138a9a3dd310aceaf5be4,534.303
0dac68d7406eca065e8515480379bf65818031dd,392.494
67121be59138cf000d003ed70a9c169f9bc15e08,505.148
36a1214512b2ad455d7b9a7ece6dbcce28185e76,407.332
2b8696ff8d33d1257333610bf975b0367554be11,456.001
72466bbb9932738ed63ed91cef5253d80fdcb2a8,9.517
f628538545fab53155fe16f7a4fa75277765538b,414.608
877d211218ebeeb5e8a374f9d8da398fe323ac88,564.679
c3a670f75a9e7cbbe639c69d0c9f37a9c8f92d92,3.984
fab140351fbe05e7f5a00d2ee4a516deec22fdab,3.23
ef9f10200de37256fb27f9c2014b5057a02ccce7,555.159
7d247b0fb405158b5a44713ee2166dbf000cddde,487.421
01b0c0b024ac178a6b7e784a3ee166967c83f01d,510.274
fa71ae7cc3f0bf508e7a190c36e34daf16eec0c8,500.499
f335f702cd16ae738ce30743abe2dd54669a85c4,-5.403
3e9cc60abea677591933756fc9a5ee43f0f2b7c9,525.521
e344b143564758967850014da3f4ef10f3c63dec,469.745
ff221b89b62410b12e1023eddeb62177d139a6ed,1.518
78cd968305b0b7579add36ca359e4fa6fc32f6b9,481.399
c9c270cd1b621f1cd2749be502132f28e11c9cea,425.041
f43a159feaf0138db8b9a04edcc2ff68675d87aa,-24.566
00bce7ff86ba11e2b851d17b6646cf3ea02a04e1,422.494
80940a79e756cc90a486b4801526cc715ec0a6ab,439.379
0ef024865d8e8afda0c43a4d1784f307b701d0e2,427.283
5bb422a127eec8ca811fccc01a5260807274f40c,545.99
b37c638584dca4b6af8a41eaa8390d8544f9f7b0,448.46
3229342a8196ec80303288395a5f6b48ccd6d5e6,499.496
656a22b299801bd1c20a74f7d846b57826903608,532.363
3f6bffc2e685bafa4c87efd3d7f8995697f62cfa,452.076
fffdee344371dfb8928dc8774828d8dbb2a4a0d0,29.094
583c4ecc7f6e4316dc767245108352e85707f3c7,363.281
15088536b4ea54b0c882a0a16c4b895f081ccc4c,442.482
c2a3b1e616990b4bd16e87371ac213138c6cf4b5,474.689
8b9ff09ed904f84c1be0ddd00b04fcc4f2e79207,10.268
be1cfe6414df2d7b24aa1a0de44d9422ae1d3707,434.392
2d1ccf347b31d4d3f54b9d124f257c49b58b6914,385.973
c8b1b80912f4ccbaf5afd458746443f62872b718,620.033
dc77d1b26de578150ed1ef27bc5f02b3ea978fab,501.927
d2e57b39e57df37531b476f28bb208d5865c2d59,490.376
8cd491c404f38b497dbe21604600614e3ae67cc1,411.335
772ef9308fd8352cf5d293dc942fe1eae06b201b,516.479
9f9e0ec936026cd2222ebd5c571f257d321d53ed,12.165
05924b5abb887feb9f92e1be8816edcdcbb7c0ed,417.393
54c7718ad7db29bcb6b9e4794f4c75ecf03f077a,479.084
3dc28b160f2342ff776cd8bd5c5fd6c427598c25,-8.98
1bd11a80b10302f02376d8b755ca5a296eea87ac,693.577
b7cd06881323be20dd9ec9bc192a27663af06c3f,478.938
be8a24e95bcd6e24eeae97a0e5c0c98829d0b2f6,11.91
8188ffa78cb6f6ef245a08e8da0e07e1f5220ead,467.342
aa2043e4cc00746120a48a5a273be4d1c64546ff,492.563
be8d9bb46d744dfed1feed3fbb3d2604476d52c0,-16.783
4ea4f25a8d880bc41dc2ac3f02d07350bdc08387,511.284
b8b5e0fc1b8ec5cbe78122472cbe1c8f7981412c,483.832
ede9c365912bb04abd2bedfb10bcae4e2230c0c2,-3.04
b9f75b1f9bf32aa441f92fd5855f2b0013596e36,458.233
240f9098aa7b4364fa5b87613403cf504dd24bad,448.933
0632bc5da404150b81278e4e284a82a8b4c0c702,482.576
6d84d1cf00992a6934b1691d44b89c8caf208a13,-17.999
a7c984ddf381c06cb69d1f95fd6d49b7d4191ed3,-2.55
c3a3b3565df6d1d9e3d8fb873fdae8a1854ab48c,422.287
cd53e89ae89e73ec15a7670738eb8d883f8f5f9f,429.216
42912f0e7b1297d886daa4a11c6d6283c7b69456,454.851
20a89323fa365fe08f641cfae48e56fc867f0653,1.153
0156e5809532a392cc364b1a8f47a19f565f2e7f,439.605
6a60411754fadd5f8bf38c2e7039badb1b8b909e,457.609
1fb4667873a6542430603ef4003a011b4d6ffd5f,503.436
c733a3acaa68c9129e659c3832dbc1fc528ac103,-13.643
b2a64c6ea147ee35526240f69741d7273bbf44c9,425.786
5f7e7db184635e9d9ba517b655e78b87d5bc06f7,-19.155
4b45f00ac8b41f50691ab59854f280d3e38e3560,492.529
93a1ea1aedb324fddcede39625212170b6f18019,-1.198
f65495c248132406b5150f4f07aba8c67ac06a9e,12.681
93d189336174a2f7a03ca33ff618d44e2fbc5c84,-2.133
